id_cliente,churn,genero,meses_contrato,tipo_contrato,forma_pagamento,fatura_online,servico_telefone,internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,tv_streaming,filmes_streaming,gasto_mensal,total_gasto,contas_diarias
1409-PHXTF,0,male,54,two year,electronic check,1,1,1,0,1,1,1,1,1,110.45,6076.0,3.6816666666666666
1410-RSCMR,0,male,7,month-to-month,credit card (automatic),1,1,1,1,0,1,1,0,1,71.35,516.0,2.378333333333333
1414-YADCW,0,male,70,two year,bank transfer (automatic),0,1,1,1,1,0,1,0,0,84.6,5708.0,2.82
1415-YFWLT,1,female,1,month-to-month,electronic check,1,1,1,0,0,0,0,1,1,89.3,89.3,2.9766666666666666
1421-HCERK,0,male,30,month-to-month,bank transfer (automatic),1,1,1,1,1,1,1,1,0,105.7,3182.0,3.5233333333333334
1422-DGUBX,0,male,32,one year,electronic check,1,1,1,0,0,0,1,0,0,79.25,2620.0,2.6416666666666666
1423-BMPBQ,0,female,1,month-to-month,mailed check,1,1,0,0,0,0,0,0,0,19.0,19.0,0.6333333333333333
1427-GOPMO,0,male,57,one year,electronic check,1,1,1,0,0,0,0,1,0,86.9,4940.0,2.896666666666667
1427-VERSM,0,female,56,month-to-month,electronic check,1,1,1,0,0,1,1,1,1,98.7,5668.0,3.29
1428-GTBJJ,1,male,11,month-to-month,electronic check,1,1,1,0,1,0,0,0,0,74.55,825.0,2.485
1428-IEDPR,0,male,52,two year,electronic check,1,1,1,1,0,1,1,1,1,109.3,5732.0,3.643333333333333
1428-QPOOL,0,female,65,two year,bank transfer (automatic),1,1,1,1,1,0,1,1,1,82.5,5216.0,2.75
1429-UYJSV,0,female,12,one year,mailed check,0,1,0,0,0,0,0,0,0,19.7,261.0,0.6566666666666666
1430-SFQSA,0,male,29,one year,mailed check,0,0,1,1,0,0,1,0,0,35.6,1073.0,1.1866666666666668
1431-AIDJQ,0,male,33,two year,credit card (automatic),0,1,1,0,1,1,1,1,1,82.1,2604.0,2.7366666666666664
1431-CYWMH,0,female,22,month-to-month,bank transfer (automatic),0,1,0,0,0,0,0,0,0,19.05,454.0,0.635
1432-FPAXX,1,female,29,month-to-month,electronic check,1,0,1,0,1,0,0,0,0,30.6,856.5,1.02
1436-ZMJAN,0,female,10,month-to-month,credit card (automatic),1,1,1,0,0,1,0,1,1,67.8,653.0,2.26
1439-LCGVL,0,female,26,one year,mailed check,0,1,0,0,0,0,0,0,0,19.2,459.5,0.64
1442-BQPVU,0,female,13,month-to-month,electronic check,0,0,1,0,1,0,0,0,0,29.15,357.2,0.9716666666666666
1442-OKRJE,0,male,66,one year,bank transfer (automatic),1,1,1,1,1,1,0,1,1,103.15,7030.0,3.4383333333333335
1444-VVSGW,1,male,70,one year,credit card (automatic),0,1,1,1,1,1,1,1,1,115.65,7970.0,3.855
1447-GIQMR,1,male,1,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,69.15,69.1,2.305
1447-PJGGA,1,female,57,two year,electronic check,1,1,1,0,0,1,0,1,1,95.25,5464.0,3.175
1448-CYWKC,0,female,58,one year,credit card (automatic),1,1,1,0,1,1,0,1,1,105.2,6224.0,3.506666666666667
1448-PWKYE,1,male,1,month-to-month,electronic check,0,1,1,0,0,0,0,0,1,80.0,80.0,2.6666666666666665
1449-XQEMT,1,male,3,month-to-month,mailed check,1,1,0,0,0,0,0,0,0,19.8,58.16,0.66
1450-GALXR,1,female,10,month-to-month,electronic check,1,1,1,0,0,0,1,1,1,98.5,1058.0,3.283333333333333
1450-SKCVI,1,female,56,month-to-month,electronic check,1,1,1,0,1,0,0,0,0,73.85,4092.0,2.4616666666666664
1452-KIOVK,0,male,22,month-to-month,credit card (automatic),1,1,1,0,1,0,0,1,0,89.1,1949.0,2.9699999999999998
1452-UZOSF,0,male,72,two year,credit card (automatic),1,1,1,1,1,1,1,1,0,106.1,7548.0,3.5366666666666666
1452-VOQCH,0,male,1,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,75.1,75.1,2.503333333333333
1452-XRSJV,0,female,39,month-to-month,credit card (automatic),0,1,1,1,0,0,0,0,0,51.05,2066.0,1.7016666666666667
1453-RZFON,0,female,1,month-to-month,mailed check,0,1,1,1,0,0,0,0,0,49.9,49.9,1.6633333333333333
1455-ESIQH,1,male,1,month-to-month,electronic check,1,1,1,0,0,0,0,1,1,89.1,89.1,2.9699999999999998
1455-HFBXA,0,male,52,two year,credit card (automatic),1,1,1,1,0,1,1,0,0,91.6,4628.0,3.0533333333333332
1455-UGQVH,1,male,10,month-to-month,electronic check,1,1,1,0,0,1,0,1,1,98.5,1038.0,3.283333333333333
1456-TWCGB,0,male,4,month-to-month,mailed check,0,1,1,0,1,0,0,0,0,49.25,208.5,1.6416666666666666
1459-QNFQT,0,male,70,two year,bank transfer (automatic),0,0,1,1,0,1,1,1,1,59.5,4144.0,1.9833333333333334
1460-UZPRJ,0,male,60,two year,mailed check,0,1,0,0,0,0,0,0,0,19.95,1258.0,0.6649999999999999
1465-LNTLJ,0,male,8,month-to-month,credit card (automatic),1,1,1,0,0,1,1,0,1,64.4,581.5,2.146666666666667
1465-VINDH,1,female,10,month-to-month,credit card (automatic),1,1,1,0,1,1,0,1,1,102.1,1069.0,3.4033333333333333
1465-WCZVT,0,female,3,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,19.65,60.66,0.6549999999999999
1468-DEFNC,0,male,64,two year,bank transfer (automatic),1,1,0,0,0,0,0,0,0,24.4,1549.0,0.8133333333333332
1469-LBJQJ,0,female,66,month-to-month,electronic check,1,1,1,0,1,1,0,1,1,105.2,6936.0,3.506666666666667
1470-PSXNM,0,male,49,one year,electronic check,1,1,1,0,1,1,0,1,0,93.65,4520.0,3.121666666666667
1471-GIQKQ,0,female,1,month-to-month,electronic check,0,1,1,0,1,0,0,0,0,49.95,49.94,1.665
1472-TNCWL,0,male,36,month-to-month,electronic check,1,1,1,0,1,0,0,1,1,94.7,3512.0,3.1566666666666667
1474-JUWSM,0,female,58,one year,electronic check,1,1,1,1,0,0,1,0,1,68.4,3972.0,2.2800000000000002
1475-VWVDO,0,male,7,month-to-month,electronic check,1,1,1,0,0,1,0,0,0,74.9,490.5,2.496666666666667
1478-VPOAD,0,female,1,month-to-month,electronic check,0,1,1,0,0,0,0,0,0,43.8,43.8,1.46
1480-BKXGA,0,male,72,two year,bank transfer (automatic),1,1,1,1,1,1,1,1,1,116.05,8410.0,3.868333333333333
1480-IVEVR,0,male,35,one year,bank transfer (automatic),1,1,1,0,0,1,0,0,0,81.6,2816.0,2.7199999999999998
1481-ZUWZA,1,male,28,month-to-month,credit card (automatic),1,1,1,1,1,0,0,0,1,94.5,2660.0,3.15
1482-OXZSY,0,male,30,month-to-month,bank transfer (automatic),1,1,1,1,0,0,0,1,1,100.4,2936.0,3.3466666666666667
1485-YDHMM,0,male,52,month-to-month,bank transfer (automatic),1,1,1,0,1,0,1,0,1,93.25,4630.0,3.1083333333333334
1488-PBLJN,0,female,72,two year,bank transfer (automatic),1,1,1,1,1,1,1,1,1,116.85,8480.0,3.895
1488-SYSFC,0,male,31,month-to-month,electronic check,1,1,0,0,0,0,0,0,0,20.65,702.0,0.6883333333333332
1492-KGETH,0,male,70,one year,bank transfer (automatic),0,1,1,1,1,1,1,0,1,78.35,5444.0,2.6116666666666664
1492-QGCLU,0,male,53,month-to-month,electronic check,0,1,1,1,0,1,1,1,1,85.7,4616.0,2.856666666666667
1493-AMTIE,1,male,1,month-to-month,bank transfer (automatic),1,1,0,0,0,0,0,0,0,20.2,20.2,0.6733333333333333
1494-EJZDW,0,female,10,two year,mailed check,0,1,0,0,0,0,0,0,0,20.15,220.8,0.6716666666666666
1496-GGSUK,1,female,1,month-to-month,mailed check,1,0,1,0,0,0,0,0,0,25.7,25.7,0.8566666666666667
1498-DQNRX,0,female,29,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,19.85,573.0,0.6616666666666667
1498-NHTLT,0,male,59,two year,electronic check,1,1,1,1,1,1,1,1,1,86.75,5184.0,2.8916666666666666
1501-SGHBW,1,male,2,month-to-month,mailed check,0,1,1,0,0,0,0,0,0,45.85,81.0,1.5283333333333333
1502-XFCVR,1,female,58,one year,electronic check,1,1,1,1,1,1,0,1,1,106.45,6144.0,3.5483333333333333
1506-YJTYT,0,male,45,two year,credit card (automatic),0,1,1,1,1,0,1,1,0,73.85,3372.0,2.4616666666666664
1508-DFXCU,0,male,12,month-to-month,electronic check,1,1,1,0,0,0,0,1,0,81.45,912.0,2.7150000000000003
1513-XNPPH,1,female,12,month-to-month,electronic check,1,1,1,0,0,1,1,0,1,89.4,1096.0,2.98
1518-OMDIK,0,male,33,month-to-month,credit card (automatic),1,1,1,0,0,0,0,0,0,44.55,1463.0,1.4849999999999999
1518-VOWAV,1,female,9,month-to-month,electronic check,1,1,1,1,1,0,0,1,1,74.65,703.5,2.4883333333333337
1522-VVDMG,1,male,7,month-to-month,electronic check,1,1,1,0,1,0,1,1,0,89.75,609.0,2.9916666666666667
1525-LNLOJ,0,male,66,two year,bank transfer (automatic),1,1,1,0,0,1,0,1,0,63.3,4188.0,2.11
1527-SXDPN,1,male,52,two year,bank transfer (automatic),1,1,1,0,0,1,1,0,1,96.25,4990.0,3.2083333333333335
1530-ZTDOZ,0,female,49,month-to-month,bank transfer (automatic),0,0,1,1,0,0,0,1,0,40.65,2070.0,1.355
1534-OULXE,0,female,61,one year,bank transfer (automatic),1,1,1,1,0,0,0,0,0,49.7,2962.0,1.6566666666666667
1535-VTJOQ,0,female,24,two year,credit card (automatic),0,1,0,0,0,0,0,0,0,25.15,553.0,0.8383333333333333
1536-HBSWP,0,female,1,month-to-month,electronic check,1,1,1,0,0,0,1,0,0,49.9,49.9,1.6633333333333333
1536-YHDOE,0,male,17,one year,mailed check,1,1,1,1,0,0,1,0,0,62.1,1097.0,2.07
1539-LNKHM,0,female,12,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,20.4,266.5,0.6799999999999999
1541-ETJZO,1,male,1,month-to-month,mailed check,0,1,1,0,0,1,1,0,0,62.05,62.06,2.0683333333333334
1543-LLLFT,0,male,61,one year,mailed check,1,1,1,0,1,1,1,1,0,98.3,6068.0,3.2766666666666664
1544-JJMYL,0,male,27,one year,credit card (automatic),0,1,1,1,0,1,1,1,0,69.35,1927.0,2.3116666666666665
1545-ACTAS,0,female,48,one year,bank transfer (automatic),1,1,1,1,0,1,0,1,1,99.7,4976.0,3.3233333333333333
1545-JFUML,0,male,71,two year,electronic check,1,1,1,1,1,1,0,1,0,99.0,6996.0,3.3
1548-ARAGG,0,female,4,month-to-month,mailed check,1,1,1,0,1,0,1,0,0,58.5,224.9,1.95
1548-FEHVL,0,male,61,month-to-month,electronic check,1,1,1,1,1,0,0,1,1,106.2,6376.0,3.54
1550-EENBN,0,female,31,month-to-month,electronic check,0,1,1,1,1,0,0,1,1,104.35,3206.0,3.478333333333333
1550-LOAHA,1,female,32,month-to-month,bank transfer (automatic),0,1,1,0,1,0,0,0,1,84.15,2586.0,2.805
1552-AAGRX,0,female,30,month-to-month,bank transfer (automatic),0,1,1,1,0,0,1,1,1,106.4,3212.0,3.546666666666667
1552-CZCLL,0,female,55,month-to-month,credit card (automatic),0,1,0,0,0,0,0,0,0,20.0,1087.0,0.6666666666666666
1552-TKMXS,0,female,42,month-to-month,credit card (automatic),0,1,0,0,0,0,0,0,0,20.35,870.0,0.6783333333333333
1555-DJEQW,1,female,70,two year,bank transfer (automatic),1,1,1,1,1,1,1,1,1,114.2,7724.0,3.8066666666666666
1555-HAPSU,0,female,71,two year,credit card (automatic),0,1,0,0,0,0,0,0,0,23.9,1664.0,0.7966666666666666
1557-EMYVT,0,female,43,two year,credit card (automatic),0,1,1,1,1,1,1,1,1,115.05,4896.0,3.835
1559-DTODC,0,male,19,month-to-month,bank transfer (automatic),1,0,1,0,0,0,0,0,0,25.15,468.2,0.8383333333333333
1561-BWHIN,0,male,19,one year,mailed check,0,1,0,0,0,0,0,0,0,19.8,344.5,0.66
1563-IWQEX,0,female,12,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,19.7,220.4,0.6566666666666666
1564-HJUVY,0,male,4,month-to-month,bank transfer (automatic),1,1,1,0,1,0,1,1,0,63.75,226.2,2.125
1564-NTYXF,1,female,13,month-to-month,electronic check,1,1,1,0,0,0,0,0,1,82.0,1127.0,2.7333333333333334
1565-RHDJD,1,female,4,month-to-month,bank transfer (automatic),0,1,1,0,1,1,0,0,0,84.05,333.5,2.8016666666666667
1567-DSCIC,1,male,8,month-to-month,electronic check,1,1,1,0,1,1,0,1,0,94.0,773.5,3.1333333333333333
1568-BEKZM,0,male,70,two year,credit card (automatic),0,1,1,1,1,1,1,1,1,90.05,6332.0,3.0016666666666665
1568-LJSZU,0,male,68,two year,credit card (automatic),1,1,1,1,1,1,1,1,1,92.2,6390.0,3.0733333333333333
1569-TTNYJ,1,male,5,month-to-month,electronic check,1,1,1,0,1,0,0,0,0,78.75,412.0,2.625
1571-SAVHK,1,male,12,month-to-month,mailed check,1,1,1,0,0,0,1,1,1,99.95,1133.0,3.3316666666666666
1573-LGXBA,0,male,57,one year,credit card (automatic),1,1,1,0,1,1,0,1,1,97.55,5600.0,3.2516666666666665
1574-DYCWE,0,female,51,two year,mailed check,0,1,0,0,0,0,0,0,0,19.95,1029.0,0.6649999999999999
1575-KRZZE,0,female,4,month-to-month,electronic check,0,1,1,1,1,0,0,0,0,55.2,220.6,1.84
1576-PFZIW,0,male,70,two year,credit card (automatic),0,1,1,1,1,1,0,1,1,105.35,7510.0,3.5116666666666663
1577-HKTFG,1,female,30,month-to-month,bank transfer (automatic),0,1,0,0,0,0,0,0,0,19.65,656.0,0.6549999999999999
1579-KLYDT,1,male,7,month-to-month,electronic check,1,1,1,0,0,1,0,1,0,90.45,593.5,3.015
1580-BMCMR,0,male,19,month-to-month,electronic check,1,1,1,1,0,0,0,0,1,87.3,1637.0,2.9099999999999997
1582-RAFML,1,male,1,month-to-month,mailed check,0,1,1,0,1,0,1,0,0,60.1,60.1,2.0033333333333334
1583-IHQZE,1,male,12,month-to-month,mailed check,1,1,1,0,1,1,1,1,1,112.95,1385.0,3.765
1585-MQSSU,1,male,17,month-to-month,mailed check,0,1,1,0,0,0,1,0,0,51.5,900.5,1.7166666666666666
1587-FKLZB,1,male,66,month-to-month,credit card (automatic),1,1,1,0,0,1,0,1,1,99.5,6824.0,3.316666666666667
1589-AGTLK,1,male,3,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,45.35,141.5,1.5116666666666667
1591-MQJTP,0,male,51,one year,bank transfer (automatic),1,1,1,1,0,1,0,0,1,93.65,4840.0,3.121666666666667
1591-NFNLQ,1,male,51,month-to-month,credit card (automatic),0,1,1,0,0,1,0,0,0,80.0,4244.0,2.6666666666666665
1591-XWLGB,0,female,71,two year,credit card (automatic),0,1,0,0,0,0,0,0,0,19.85,1380.0,0.6616666666666667
1596-BBVTG,1,male,35,month-to-month,credit card (automatic),0,1,1,0,0,0,0,0,0,75.35,2636.0,2.5116666666666663
1596-OQSPS,0,female,11,month-to-month,electronic check,0,1,1,0,1,0,0,0,0,51.1,531.0,1.7033333333333334
1597-FZREH,1,female,2,month-to-month,electronic check,0,1,1,0,0,1,1,1,1,76.4,160.8,2.546666666666667
1597-LHYNC,1,female,26,month-to-month,electronic check,1,1,1,1,1,0,0,0,1,95.0,2498.0,3.1666666666666665
1599-EAHXY,0,male,60,one year,credit card (automatic),0,1,0,0,0,0,0,0,0,23.95,1506.0,0.7983333333333333
1599-MMYRQ,0,male,62,one year,credit card (automatic),1,1,1,1,1,0,0,0,0,81.45,4984.0,2.7150000000000003
1600-DILPE,0,female,12,month-to-month,bank transfer (automatic),1,1,1,0,0,0,0,0,0,45.0,524.5,1.5
1602-IJQQE,1,female,4,month-to-month,electronic check,0,1,1,0,0,0,0,0,0,75.35,338.0,2.5116666666666663
1608-GMEWB,0,male,45,month-to-month,bank transfer (automatic),1,1,1,0,0,0,0,1,1,93.9,4200.0,3.1300000000000003
1612-EOHDH,1,female,1,month-to-month,electronic check,0,1,1,0,0,0,0,0,0,45.15,45.16,1.505
1614-JBEBI,0,female,8,month-to-month,mailed check,1,1,0,0,0,0,0,0,0,20.7,137.6,0.69
1618-CFHME,1,female,2,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,75.9,143.4,2.5300000000000002
1619-YWUBB,0,female,68,two year,credit card (automatic),1,1,0,0,0,0,0,0,0,24.95,1615.0,0.8316666666666667
1621-YNCJH,0,female,36,two year,credit card (automatic),1,1,1,1,1,1,1,0,1,106.05,3834.0,3.5349999999999997
1622-HSHSF,0,female,1,month-to-month,mailed check,1,1,0,0,0,0,0,0,0,19.55,19.55,0.6516666666666667
1623-NLDOT,1,female,42,one year,mailed check,0,0,1,0,1,0,1,0,0,33.55,1445.0,1.1183333333333332
1624-NALOJ,1,male,5,month-to-month,electronic check,1,1,1,0,1,0,0,0,1,89.8,502.5,2.993333333333333
1624-WOIWJ,1,female,10,month-to-month,mailed check,1,1,1,1,0,0,0,1,0,84.7,832.0,2.8233333333333333
1625-JAIIY,1,female,68,one year,electronic check,1,1,1,0,0,0,0,1,0,83.0,5684.0,2.7666666666666666
1626-ERCMM,1,male,20,month-to-month,electronic check,1,1,1,0,0,0,0,1,1,94.55,1900.0,3.1516666666666664
1627-AFWVJ,0,female,29,two year,mailed check,0,1,0,0,0,0,0,0,0,19.4,554.0,0.6466666666666666
1628-BIZYP,0,male,1,month-to-month,electronic check,1,1,1,0,1,0,0,0,1,85.0,85.0,2.8333333333333335
1629-DQQVB,0,female,14,month-to-month,bank transfer (automatic),0,1,1,1,0,0,0,0,0,50.1,709.5,1.6700000000000002
1635-FJFCC,0,female,5,month-to-month,credit card (automatic),1,1,1,0,0,0,0,0,0,44.05,202.1,1.4683333333333333
1635-HDGFT,0,female,19,two year,mailed check,0,1,0,0,0,0,0,0,0,20.5,398.5,0.6833333333333333
1635-NZATJ,0,male,71,two year,credit card (automatic),0,1,0,0,0,0,0,0,0,25.45,1790.0,0.8483333333333333
1636-NTNCO,0,male,4,month-to-month,credit card (automatic),1,0,1,0,1,0,0,1,1,50.95,207.4,1.6983333333333335
1640-PLFMP,0,female,1,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,70.25,70.25,2.341666666666667
1641-BYBTK,0,male,6,month-to-month,mailed check,1,1,0,0,0,0,0,0,0,20.2,98.4,0.6733333333333333
1641-RQDAY,0,female,32,month-to-month,electronic check,1,1,1,0,1,0,0,1,1,100.4,3218.0,3.3466666666666667
1642-HMARX,0,female,68,two year,electronic check,1,1,1,1,1,1,1,1,1,91.7,6424.0,3.0566666666666666
1644-IRKSF,1,female,33,one year,electronic check,1,1,1,0,0,1,0,1,1,93.8,3124.0,3.1266666666666665
1645-EFCGT,0,male,72,two year,credit card (automatic),0,1,0,0,0,0,0,0,0,19.4,1363.0,0.6466666666666666
1656-DRSMG,0,female,63,month-to-month,credit card (automatic),1,1,1,0,1,1,1,1,1,109.85,7004.0,3.6616666666666666
1657-DYMBM,0,male,53,two year,credit card (automatic),0,1,0,0,0,0,0,0,0,19.9,1110.0,0.6633333333333333
1658-BYGOY,1,male,18,month-to-month,electronic check,1,1,1,0,0,0,0,1,1,95.45,1753.0,3.1816666666666666
1658-TJVOA,0,female,6,month-to-month,electronic check,1,1,1,1,0,0,0,0,0,74.1,451.0,2.4699999999999998
1658-XUHBX,0,female,59,month-to-month,credit card (automatic),1,1,1,0,0,1,0,0,1,88.75,5348.0,2.9583333333333335
1660-HSOOQ,1,male,1,month-to-month,mailed check,1,1,1,0,0,1,0,0,0,49.65,49.66,1.655
1661-CZBAU,0,male,48,one year,bank transfer (automatic),1,1,1,1,0,0,1,0,1,70.95,3630.0,2.365
1663-MHLHE,0,male,1,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,19.2,19.2,0.64
1666-JXLKU,0,female,37,month-to-month,electronic check,1,1,1,0,0,1,0,1,1,100.05,3810.0,3.335
1666-JZPZT,0,male,27,month-to-month,mailed check,0,1,1,0,0,0,0,0,0,49.0,1291.0,1.6333333333333333
1670-SVOWZ,1,female,14,month-to-month,credit card (automatic),1,1,1,0,1,0,1,0,1,89.65,1208.0,2.9883333333333337
1676-BZZYV,0,male,55,one year,mailed check,0,1,0,0,0,0,0,0,0,19.5,1026.0,0.65
1676-MQAOA,0,male,72,two year,bank transfer (automatic),1,1,1,1,1,1,1,1,0,75.1,5336.0,2.503333333333333
1678-FYZOW,1,female,3,month-to-month,electronic check,1,1,1,0,0,0,0,1,0,79.4,244.6,2.646666666666667
1679-JRFBR,0,female,70,one year,credit card (automatic),1,1,1,1,1,1,0,1,1,108.15,7932.0,3.605
1680-VDCWW,0,male,12,one year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,19.8,202.2,0.66
1682-VCOIO,0,male,23,one year,mailed check,0,1,0,0,0,0,0,0,0,20.45,481.0,0.6816666666666666
1684-FLBGS,0,female,23,month-to-month,credit card (automatic),1,1,1,0,1,0,1,1,0,69.5,1652.0,2.316666666666667
1685-BQULA,0,female,40,month-to-month,bank transfer (automatic),1,1,1,0,1,1,0,1,0,93.4,3756.0,3.1133333333333337
1685-VAYJF,0,male,11,month-to-month,credit card (automatic),0,1,1,0,0,0,0,0,0,45.2,492.0,1.5066666666666668
1686-STUHN,0,male,42,one year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,19.8,850.0,0.66
1689-MRZQR,1,male,34,month-to-month,electronic check,0,1,1,0,0,0,0,1,0,78.3,2564.0,2.61
1689-YQBYY,0,female,12,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,76.6,893.0,2.5533333333333332
1696-HXOWK,0,female,71,one year,mailed check,0,1,1,1,1,0,0,1,0,95.65,6856.0,3.1883333333333335
1696-MZVAU,0,male,39,one year,credit card (automatic),1,0,1,0,0,0,0,0,0,25.25,948.0,0.8416666666666667
1697-BCSHV,0,female,58,month-to-month,bank transfer (automatic),1,1,1,0,1,0,0,1,0,66.8,3970.0,2.2266666666666666
1697-LYYYX,0,female,61,one year,credit card (automatic),0,1,0,0,0,0,0,0,0,19.1,1144.0,0.6366666666666667
1697-NVVGY,0,male,19,month-to-month,bank transfer (automatic),0,1,1,1,0,1,0,1,0,66.4,1286.0,2.2133333333333334
1698-XFZCI,0,male,61,one year,electronic check,1,1,1,1,1,1,0,1,1,107.75,6520.0,3.591666666666667
1699-HPSBG,1,male,12,one year,electronic check,1,1,1,0,0,0,1,1,0,59.8,728.0,1.9933333333333332
1699-TLDLZ,0,female,16,two year,mailed check,0,1,0,0,0,0,0,0,0,19.7,301.5,0.6566666666666666
1699-UOTXU,0,male,60,two year,electronic check,0,1,1,1,1,1,0,0,0,61.4,3638.0,2.0466666666666664
1702-CCFNJ,0,male,52,month-to-month,bank transfer (automatic),0,1,1,0,1,0,1,0,0,61.35,3170.0,2.045
1703-MGIAB,0,female,17,month-to-month,mailed check,1,1,1,0,0,1,1,1,0,69.0,1108.0,2.3
1704-NRWYE,1,female,9,month-to-month,electronic check,1,1,1,0,0,0,0,1,0,80.85,751.5,2.695
1705-GUHPV,0,female,63,two year,mailed check,0,1,0,0,0,0,0,0,0,24.2,1618.0,0.8066666666666666
1707-HABPF,0,female,46,one year,bank transfer (automatic),1,1,1,0,1,1,0,1,0,91.3,4130.0,3.0433333333333334
1708-PBBOA,0,female,42,one year,electronic check,1,0,1,1,1,1,1,0,1,54.75,2348.0,1.825
1709-EJDOX,0,female,47,two year,mailed check,0,1,0,0,0,0,0,0,0,19.75,949.0,0.6583333333333333
1710-RCXUS,0,male,51,one year,credit card (automatic),1,1,1,0,1,0,0,0,1,90.35,4616.0,3.0116666666666663
1716-LSAMB,0,male,45,two year,bank transfer (automatic),0,1,1,1,0,0,1,0,0,54.65,2554.0,1.8216666666666665
1722-LDZJS,0,male,53,one year,credit card (automatic),0,1,0,0,0,0,0,0,0,20.2,1068.0,0.6733333333333333
1723-HKXJQ,1,male,42,month-to-month,electronic check,1,1,1,0,1,0,0,1,1,101.75,4270.0,3.3916666666666666
1724-BQUHA,1,male,5,month-to-month,electronic check,1,1,1,0,0,0,0,1,1,89.5,477.8,2.9833333333333334
1724-IQWNM,0,male,1,month-to-month,mailed check,1,1,0,0,0,0,0,0,0,19.3,19.3,0.6433333333333333
1725-IQNIY,1,male,54,two year,bank transfer (automatic),0,1,1,1,1,1,1,1,1,109.75,6110.0,3.658333333333333
1725-MIMXW,1,male,1,month-to-month,mailed check,1,1,0,0,0,0,0,0,0,19.45,19.45,0.6483333333333333
1728-BQDMA,0,female,2,month-to-month,electronic check,0,1,1,0,0,0,0,0,0,44.45,82.7,1.4816666666666667
1728-CXQBE,0,male,64,month-to-month,electronic check,1,1,1,0,1,1,0,0,1,94.25,6080.0,3.1416666666666666
1729-VLAZJ,0,female,10,one year,mailed check,0,0,1,1,1,0,1,0,0,40.25,411.5,1.3416666666666666
1730-VFMWO,0,female,34,month-to-month,bank transfer (automatic),0,1,1,0,0,0,1,0,0,50.2,1815.0,1.6733333333333333
1730-ZMAME,0,female,32,month-to-month,electronic check,1,1,1,0,0,0,0,0,1,79.5,2664.0,2.65
1731-TVIUK,1,female,4,month-to-month,electronic check,1,1,1,0,1,0,1,0,1,93.5,362.2,3.1166666666666667
1732-FEKLD,0,female,54,one year,bank transfer (automatic),1,1,1,0,1,1,0,1,0,94.75,5120.0,3.158333333333333
1732-VHUBQ,1,female,47,month-to-month,bank transfer (automatic),0,1,1,0,0,0,0,0,0,70.55,3310.0,2.3516666666666666
1734-ZMNTZ,0,female,11,two year,mailed check,0,1,0,0,0,0,0,0,0,25.0,300.8,0.8333333333333334
1735-XMJVH,0,male,8,month-to-month,mailed check,1,1,0,0,0,0,0,0,0,19.35,152.6,0.645
1736-FCXMC,0,male,56,month-to-month,electronic check,1,1,1,0,1,0,1,0,1,94.45,5124.0,3.1483333333333334
1740-CSDJP,1,male,1,month-to-month,bank transfer (automatic),1,0,1,0,0,0,0,0,1,35.25,35.25,1.175
1741-WTPON,0,male,56,two year,mailed check,0,1,1,1,1,1,1,1,1,115.85,6570.0,3.8616666666666664
1744-JHKYS,0,female,34,month-to-month,electronic check,0,1,0,0,0,0,0,0,0,24.7,780.0,0.8233333333333334
1746-TGTWV,0,male,1,month-to-month,credit card (automatic),0,1,1,0,0,1,0,0,0,75.35,75.4,2.5116666666666663
1750-CSKKM,1,male,9,month-to-month,electronic check,0,1,1,0,0,0,0,1,0,55.35,449.8,1.845
1751-NCDLI,0,male,46,month-to-month,electronic check,1,1,1,0,0,1,0,1,1,98.85,4564.0,3.295
1752-OZXFY,0,male,60,one year,mailed check,1,1,1,1,0,0,0,1,0,59.8,3562.0,1.9933333333333332
1754-GKYPY,0,male,22,month-to-month,bank transfer (automatic),1,1,1,0,0,0,0,1,1,89.75,1939.0,2.9916666666666667
1755-FZQEC,0,male,39,one year,mailed check,0,1,0,0,0,0,0,0,0,19.9,791.0,0.6633333333333333
1755-RMCXH,0,male,2,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,20.3,40.25,0.6766666666666666
1757-TCATG,0,male,35,one year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,20.05,747.0,0.6683333333333333
